,album_uri,album_title,uri,song_title,first_artist,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature	
607,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:59PAoQWsoKtpUjVVIw2GKB,Ticket to Write,Michael Giacchino,['Michael Giacchino'],0.682,0.85,5.0,-6.737,0.0,0.127,0.0213,0.00176,0.13,0.436,125.024,67347.0,4.0	
608,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:6FPbEp2Q9QUh5SWTws5F9Y,Foxy Fakeout,Michael Giacchino,['Michael Giacchino'],0.312,0.052,0.0,-23.621,1.0,0.0438,0.573,0.685,0.11,0.15,99.799,128627.0,3.0	
609,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:0gzPlSbIjHUdlW3Obnky5C,Jumbo Pop Hustle,Michael Giacchino,['Michael Giacchino'],0.675,0.693,7.0,-12.516,1.0,0.137,0.0213,0.324,0.348,0.0904,93.82,110907.0,4.0	
610,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:3VJEOrrSNFekcbXFfCAOiu,Walk and Stalk,Michael Giacchino,['Michael Giacchino'],0.758,0.734,5.0,-12.629,1.0,0.081,0.291,0.873,0.12,0.384,95.952,89467.0,4.0	
611,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:5QiqaTsBwZirl10V0ziEaw,Not a Real Cop,Michael Giacchino,['Michael Giacchino'],0.229,0.0132,0.0,-27.107,1.0,0.0413,0.945,0.986,0.0791,0.105,51.006,94160.0,4.0	
612,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:6YAJqRXWC8D9AaOguwkplV,Hopps Goes (After) the Weasel,Michael Giacchino,['Michael Giacchino'],0.26,0.524,8.0,-8.417,1.0,0.115,0.88,0.161,0.122,0.114,174.164,139533.0,4.0	
613,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:6aAdRQ2bI3nkEiCUEbg48r,The Naturalist,Michael Giacchino,['Michael Giacchino'],0.549,0.52,0.0,-13.712,1.0,0.0378,0.00618,0.569,0.346,0.152,100.718,189653.0,4.0	
614,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:3gNflNTgjSYYX8r9n0fKss,Work Slowly and Carry a Big Shtick,Michael Giacchino,['Michael Giacchino'],0.87,0.147,10.0,-20.019,1.0,0.158,0.937,0.0245,0.121,0.495,117.182,44493.0,3.0	
615,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:0amdqb8I3RCly8uyFTk1t1,Mr. Big,Michael Giacchino,['Michael Giacchino'],0.292,0.211,9.0,-17.66,0.0,0.0419,0.151,0.00503,0.398,0.155,119.772,167720.0,4.0	
616,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:0yNMf5GIBfsiEwnSF5up6m,Case of the Manchas,Michael Giacchino,['Michael Giacchino'],0.34,0.417,7.0,-11.396,1.0,0.0479,0.306,0.734,0.11,0.0373,67.552,240520.0,4.0	
617,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:4TqUxmrlY8wVSj1kvTNEym,The Nick of Time,Michael Giacchino,['Michael Giacchino'],0.113,0.0361,0.0,-24.667,1.0,0.0394,0.747,0.799,0.108,0.0338,65.859,302907.0,4.0	
618,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:2ZPcFcpbVTEqu8QKK6SKNj,World's Worst Animal Shelter,Michael Giacchino,['Michael Giacchino'],0.278,0.031,5.0,-18.779,0.0,0.0428,0.858,0.532,0.131,0.0456,83.703,264027.0,4.0	
619,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:71sTiFSBVFgMu3USebi6hH,Some of My Best Friends Are Predators,Michael Giacchino,['Michael Giacchino'],0.157,0.0357,5.0,-20.952,1.0,0.0435,0.835,0.959,0.169,0.0277,108.882,227147.0,4.0	
620,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:2ALNmcdQmMBk8WSDcnjZBA,A Bunny Can Go Savage,Michael Giacchino,['Michael Giacchino'],0.189,0.303,5.0,-12.34,1.0,0.0407,0.664,0.514,0.109,0.312,75.462,105867.0,5.0	
621,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:3IvZHOrtZENKmnLZZZChGy,Weasel Shakedown,Michael Giacchino,['Michael Giacchino'],0.648,0.272,7.0,-18.036,1.0,0.0546,0.264,0.739,0.364,0.172,82.801,124840.0,4.0	
622,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:7MF4gTW9vSitbReu5DmoK3,Ramifications,Michael Giacchino,['Michael Giacchino'],0.352,0.325,8.0,-11.817,1.0,0.0521,0.492,0.218,0.124,0.0865,100.01,238387.0,4.0	
623,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:1OhVDyrnXvCHsDjGHh8729,Ewe Fell for It,Michael Giacchino,['Michael Giacchino'],0.305,0.264,11.0,-16.564,1.0,0.0525,0.824,0.449,0.0694,0.0386,104.119,396960.0,4.0	
624,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:2sICm130sYjgrFrgrfV1n0,Three-Toe Bandito,Michael Giacchino,['Michael Giacchino'],0.82,0.787,2.0,-9.069,1.0,0.106,0.211,0.256,0.343,0.154,121.075,43600.0,4.0	
625,3X6netsswLt0U97Doga56C,Zootopia,spotify:track:1ljmDqxdiIl9Vhghp21DWs,Suite from Zootopia,Michael Giacchino,['Michael Giacchino'],0.325,0.336,0.0,-16.618,1.0,0.0477,0.598,0.687,0.0982,0.0389,100.023,448667.0,4.0	
626,6kFJhsN8drSfWwL493qK0c,Despicable Me 3,spotify:track:3ShUt434h9mfW3hpT3Vqz4,Yellow Light - Despicable Me 3 Original Motion Picture Soundtrack,Pharrell Williams,['Pharrell Williams'],0.913,0.723,11.0,-6.939,1.0,0.196,0.0367,6.52e-06,0.405,0.806,104.97,217227.0,4.0	
627,6kFJhsN8drSfWwL493qK0c,Despicable Me 3,spotify:track:6eVM9lCmIqwGTUOoeH61Lu,Hug Me,Pharrell Williams,"['Pharrell Williams', 'Trey Parker']",0.842,0.622,0.0,-5.437,1.0,0.0967,0.0684,0.0,0.33,0.587,139.927,140733.0,4.0	
628,6kFJhsN8drSfWwL493qK0c,Despicable Me 3,spotify:track:6JdCAioPhcs8JTyMiCp5IB,Bad,Michael Jackson,['Michael Jackson'],0.805,0.852,8.0,-5.322,1.0,0.0476,0.00767,0.227,0.0809,0.358,114.14,247253.0,4.0	
629,6kFJhsN8drSfWwL493qK0c,Despicable Me 3,spotify:track:7zjWeoS6QVKzrLTqSUDLep,Take on Me,a-ha,['a-ha'],0.527,0.932,6.0,-6.089,0.0,0.0559,0.0162,0.00185,0.0768,0.814,169.146,226933.0,4.0	
630,6kFJhsN8drSfWwL493qK0c,Despicable Me 3,spotify:track:1WbZ7ZmDVARABHF2isuWF7,Papa Mama Loca Pipa,The Minions,['The Minions'],0.753,0.922,3.0,-5.154,1.0,0.0771,0.755,0.0711,0.142,0.87,97.36,89480.0,4.0	
631,6kFJhsN8drSfWwL493qK0c,Despicable Me 3,spotify:track:3rRA4vw4tQWygQHM7GUbbu,There's Something Special - Despicable Me 3 Original Motion Picture Soundtrack,Pharrell Williams,['Pharrell Williams'],0.622,0.417,5.0,-6.544,1.0,0.0421,0.329,0.0,0.0841,0.398,159.795,224507.0,3.0	
632,6kFJhsN8drSfWwL493qK0c,Despicable Me 3,spotify:track:3dgfi5YrSygf97UVhLtH4s,Tiki Tiki Babeloo,The Minions,['The Minions'],0.742,0.632,5.0,-6.625,1.0,0.102,0.93,0.831,0.128,0.832,128.021,73773.0,4.0	
633,6kFJhsN8drSfWwL493qK0c,Despicable Me 3,spotify:track:55Y6qJ7Njj8xpIMikjziUk,Freedom,Pharrell Williams,['Pharrell Williams'],0.431,0.521,1.0,-7.551,0.0,0.0686,0.374,4.12e-05,0.134,0.621,87.906,163293.0,4.0	
634,6kFJhsN8drSfWwL493qK0c,Despicable Me 3,spotify:track:5kEtqjB0rxTT1oEYGkD0Po,Doowit,Pharrell Williams,['Pharrell Williams'],0.695,0.704,4.0,-6.958,0.0,0.149,0.241,0.00476,0.0823,0.708,188.008,242120.0,4.0	
635,6kFJhsN8drSfWwL493qK0c,Despicable Me 3,spotify:track:3LSYdtuuvYmo0ejG2pOLBA,99 Luftballons,Nena,['Nena'],0.468,0.579,4.0,-6.495,1.0,0.0501,0.0957,1.94e-06,0.112,0.546,96.637,232333.0,4.0	
636,6kFJhsN8drSfWwL493qK0c,Despicable Me 3,spotify:track:3ZZlPlYWyhvyj6vHaW0YG0,Into the Groove,Madonna,['Madonna'],0.743,0.837,10.0,-5.618,0.0,0.0319,0.114,0.00557,0.216,0.856,116.496,284533.0,4.0	
637,6kFJhsN8drSfWwL493qK0c,Despicable Me 3,spotify:track:6YKsrLIfXGhOzDKVyb0VNL,Chuck Berry,Pharrell Williams,['Pharrell Williams'],0.743,0.795,6.0,-6.244,1.0,0.159,0.159,0.000639,0.134,0.862,105.001,195680.0,4.0	
638,6kFJhsN8drSfWwL493qK0c,Despicable Me 3,spotify:track:1HeETsi0IXepX1xtJoE89A,"Fun, Fun, Fun",Pharrell Williams,['Pharrell Williams'],0.773,0.938,1.0,-6.817,0.0,0.0325,0.0608,0.000682,0.107,0.905,126.689,205787.0,4.0	
639,6kFJhsN8drSfWwL493qK0c,Despicable Me 3,spotify:track:1Uk3UZEQzyn1Z2Kb7QkuWR,Despicable Me,Pharrell Williams,['Pharrell Williams'],0.774,0.344,0.0,-12.027,1.0,0.102,0.0538,0.0,0.0784,0.34,84.955,255227.0,4.0	
640,6kFJhsN8drSfWwL493qK0c,Despicable Me 3,spotify:track:6gB17JfDqnJRn8SrAod6oZ,Despicable Me 3 Score Suite,Heitor Pereira,['Heitor Pereira'],0.341,0.571,11.0,-9.968,0.0,0.068,0.0326,0.486,0.228,0.498,165.142,245453.0,4.0	
641,6kFJhsN8drSfWwL493qK0c,Despicable Me 3,spotify:track:7sYsXW1nvtrLpsTs7YAZ2n,Malatikalano Polatina,The Minions,['The Minions'],0.391,0.331,2.0,-6.323,1.0,0.0899,0.91,0.0,0.13,0.396,178.649,37627.0,3.0	
642,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:06NpidxT6Rx4Uz2LCEuk8X,Wow,Thomas Newman,['Thomas Newman'],0.199,0.0514,5.0,-25.327,1.0,0.0361,0.957,0.946,0.123,0.0522,88.381,151440.0,5.0	
643,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:2B6ZP9SEO2xKxEYwhWffxw,Barracuda,Thomas Newman,['Thomas Newman'],0.213,0.0614,2.0,-28.46,0.0,0.0355,0.842,0.26,0.187,0.0332,109.138,87067.0,4.0	
644,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:7jSQaXLzpLHjSQTev2krvT,Nemo Egg (Main Title),Thomas Newman,['Thomas Newman'],0.164,0.0248,5.0,-27.25,1.0,0.0462,0.98,0.967,0.103,0.0553,79.083,76133.0,3.0	
645,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:6C7NLheYmP4zintC6OOXzf,First Day,Thomas Newman,['Thomas Newman'],0.717,0.254,9.0,-17.922,1.0,0.0434,0.973,0.542,0.357,0.245,114.15,75747.0,4.0	
646,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:099QlSujdXkd9DCwAh2fgX,Field Trip,Thomas Newman,['Thomas Newman'],0.275,0.115,2.0,-18.861,1.0,0.0346,0.966,0.96,0.1,0.155,85.497,57520.0,3.0	
647,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:0xd6sCsl02xnR1ZZCSUCFW,"Mr. Ray, Scientist",Thomas Newman,['Thomas Newman'],0.51,0.224,0.0,-16.216,1.0,0.0272,0.907,0.895,0.0937,0.431,80.487,88400.0,3.0	
648,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:0qSBReaajePapTi4cYSAIJ,The Divers,Thomas Newman,['Thomas Newman'],0.129,0.0956,11.0,-16.996,0.0,0.0337,0.952,0.945,0.571,0.037,74.479,116533.0,4.0	
649,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:4WH2uecM7bUb2JSlXVfgym,Lost,Thomas Newman,['Thomas Newman'],0.213,0.156,4.0,-17.797,1.0,0.0286,0.887,0.949,0.0984,0.13,93.753,61000.0,3.0	
650,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:5ZJOcRafWEIVSXfJnCPBNc,Short-Term Dory,Thomas Newman,['Thomas Newman'],0.469,0.267,5.0,-17.452,0.0,0.0721,0.891,0.00997,0.288,0.433,77.852,43667.0,4.0	
651,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:3AAoCla0aVpTQjLs2i2yNt,Why Trust A Shark,Thomas Newman,['Thomas Newman'],0.288,0.124,7.0,-24.033,1.0,0.0368,0.54,0.723,0.143,0.0462,86.299,77093.0,4.0	
652,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:5oUPyabzoYqt3boNFxJagV,Friends Not Food,Thomas Newman,['Thomas Newman'],0.48,0.42,1.0,-13.125,1.0,0.0432,0.858,0.902,0.104,0.24,112.785,110600.0,3.0	
653,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:3WslN7H4DVhXqdXBqvSKw6,Fish-O-Rama,Thomas Newman,['Thomas Newman'],0.566,0.0194,3.0,-25.362,1.0,0.0396,0.97,0.785,0.11,0.219,97.77,29373.0,4.0	
654,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:55uLqWLBb1M7YVZs7eJvE5,Gill,Thomas Newman,['Thomas Newman'],0.143,0.0411,3.0,-28.617,0.0,0.0353,0.921,0.745,0.093,0.16,87.53,99733.0,3.0	
655,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:4bDPAI0FJyimc8drS1zfLH,Mt. Wannahockaloogie,Thomas Newman,['Thomas Newman'],0.386,0.0916,2.0,-15.45,0.0,0.0297,0.872,0.84,0.109,0.0639,82.98,80667.0,4.0	
656,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:3M8sQntUIHcTEmMegsgvW3,Foolproof,Thomas Newman,['Thomas Newman'],0.691,0.445,2.0,-14.282,0.0,0.0535,0.629,0.713,0.0948,0.0799,107.492,32240.0,4.0	
657,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:05JHTtmnSNyXEawe7vXtme,Squishy,Thomas Newman,['Thomas Newman'],0.275,0.0556,2.0,-28.194,1.0,0.0373,0.67,0.854,0.569,0.0841,141.562,92867.0,5.0	
658,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:6Qu2v74i41Xs4Zk0GKQwWS,Jellyfish Forest,Thomas Newman,['Thomas Newman'],0.359,0.29,5.0,-15.918,0.0,0.0364,0.336,0.126,0.803,0.329,79.847,92333.0,4.0	
659,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:6LiwSylyzXNHuCmvvGQ6pm,Stay Awake,Thomas Newman,['Thomas Newman'],0.117,0.0993,1.0,-22.63,1.0,0.0503,0.842,0.115,0.0863,0.0367,75.293,107160.0,1.0	
660,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:7Dt1tLDcuY7rwvzXICUz7q,School Of Fish,Thomas Newman,['Thomas Newman'],0.469,0.16,5.0,-27.282,0.0,0.118,0.927,0.956,0.127,0.241,134.011,62133.0,4.0	
661,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:0wNUPUbg5b4IWLm6MJzXQE,Filter Attempt,Thomas Newman,['Thomas Newman'],0.578,0.275,4.0,-16.295,0.0,0.0565,0.897,0.819,0.149,0.282,78.632,125533.0,4.0	
662,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:2uZ0bS88D2rWfeDPo4wJOx,The Turtle Lope,Thomas Newman,['Thomas Newman'],0.181,0.204,4.0,-15.548,1.0,0.0471,0.916,0.838,0.111,0.0897,174.282,124560.0,4.0	
663,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:2T6WgCkEhLLxXPxtLilLfA,Curl Away My Son,Thomas Newman,['Thomas Newman'],0.312,0.279,2.0,-18.064,1.0,0.0361,0.881,0.912,0.143,0.119,78.736,88133.0,4.0	
664,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:2CQxx8YJPsWcCJhSs6owkU,News Travels,Thomas Newman,['Thomas Newman'],0.281,0.176,10.0,-18.215,1.0,0.0335,0.924,0.696,0.159,0.0779,82.408,72200.0,3.0	
665,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:6CFe8Wj4d0QvsBIELsPX0N,The Little Clownfish From The Reef,Thomas Newman,['Thomas Newman'],0.238,0.338,8.0,-16.208,1.0,0.046,0.634,0.644,0.0879,0.0447,155.989,74493.0,4.0	
666,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:5MsPSfiaqrmB2i93y7rYhR,Darla Filth Offramp,Thomas Newman,['Thomas Newman'],0.465,0.38,8.0,-14.466,1.0,0.0451,0.627,0.548,0.327,0.205,119.995,140800.0,3.0	
667,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:5PlU1pu3XnbBjJFsoLo2PD,Lost In Fog,Thomas Newman,['Thomas Newman'],0.17,0.0202,0.0,-33.008,1.0,0.0399,0.859,0.934,0.125,0.0391,127.098,65867.0,5.0	
668,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:7x72xGe8DCzJpPWAhqbAGH,Scum Angel,Thomas Newman,['Thomas Newman'],0.298,0.0828,1.0,-24.999,0.0,0.0414,0.781,0.805,0.109,0.0827,123.077,82200.0,3.0	
669,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:4wgtSPlYRU79WiUio0Ca8h,Haiku,Thomas Newman,['Thomas Newman'],0.163,0.143,6.0,-26.564,1.0,0.0451,0.802,0.978,0.118,0.0399,80.187,101093.0,4.0	
670,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:2sm35otxnxHHsQhmryfZ4J,Time To Let Go,Thomas Newman,['Thomas Newman'],0.152,0.159,2.0,-16.399,1.0,0.0405,0.48,0.136,0.09,0.0361,77.045,142907.0,4.0	
671,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:4CLXqndcpvEOrYL6KBHLpr,Sydney Harbour,Thomas Newman,['Thomas Newman'],0.449,0.0349,7.0,-21.497,1.0,0.0404,0.933,0.155,0.175,0.235,83.508,25867.0,4.0	
672,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:3RqwDJeFx4n0pbacFqasv5,Pelicans,Thomas Newman,['Thomas Newman'],0.62,0.188,8.0,-23.003,1.0,0.0508,0.871,0.534,0.0496,0.237,135.593,72800.0,4.0	
673,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:5TaQQV1itWn7RjfAJULZ0f,Drill,Thomas Newman,['Thomas Newman'],0.235,0.115,5.0,-17.652,0.0,0.0381,0.968,0.906,0.142,0.147,114.243,50733.0,5.0	
674,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:4bSFwdCyjSdIMjT2ankNfc,Fish In My Hair!,Thomas Newman,['Thomas Newman'],0.226,0.421,1.0,-13.899,1.0,0.0691,0.946,0.941,0.103,0.108,180.231,89667.0,3.0	
675,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:2JWfLVF2Hrih8xYKrsYoEc,All Drains Lead To The Ocean,Thomas Newman,['Thomas Newman'],0.523,0.155,5.0,-20.893,1.0,0.0378,0.702,0.748,0.248,0.258,152.11,96400.0,3.0	
676,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:3lOSbZsc3UYipc4LV4NavL,"...P. Sherman, 42 Wallaby Way, Sydney...",Thomas Newman,['Thomas Newman'],0.615,0.399,11.0,-14.023,0.0,0.0374,0.886,0.265,0.272,0.629,152.538,36840.0,4.0	
677,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:0Jv64Jfxs7tRyKyj8jzAST,Fishing Grounds,Thomas Newman,['Thomas Newman'],0.248,0.125,7.0,-18.847,0.0,0.0341,0.952,0.967,0.107,0.0497,52.184,101760.0,4.0	
678,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:3HBBvwDQbZNPT2zfYu0fMI,Swim Down,Thomas Newman,['Thomas Newman'],0.23,0.331,4.0,-14.159,1.0,0.0335,0.226,0.965,0.377,0.14,118.719,105533.0,1.0	
679,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:4MrXuZ2T6CMD0V5VURGBwx,Finding Nemo,Thomas Newman,['Thomas Newman'],0.197,0.0898,5.0,-22.794,1.0,0.0393,0.928,0.983,0.167,0.037,113.303,79200.0,4.0	
680,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:4uEqCcjHhdXr88EW6bnpzw,Fronds Like These,Thomas Newman,['Thomas Newman'],0.213,0.113,8.0,-17.55,1.0,0.042,0.855,0.935,0.0827,0.109,180.417,114600.0,3.0	
681,2kJpuz9FOqX5riMjGwihhY,Finding Nemo,spotify:track:2fjRInUmwqLhgvW9hQtbo6,Beyond The Sea,Robbie Williams,['Robbie Williams'],0.569,0.189,2.0,-19.359,0.0,0.0444,0.671,0.0,0.117,0.311,130.676,266600.0,4.0	
682,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:6ANHfvTsKVUMQD1xD2VAMr,The Prophecy,Howard Shore,['Howard Shore'],0.0735,0.0657,2.0,-21.943,0.0,0.0374,0.947,0.958,0.258,0.0317,177.549,235027.0,4.0	
683,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:644es5aYPJghtZLjM1rmSP,Concerning Hobbits,Howard Shore,['Howard Shore'],0.488,0.0629,2.0,-21.524,1.0,0.0342,0.843,0.406,0.133,0.175,104.311,175040.0,4.0	
684,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:2TZOJDEX0TajN8wsUVvz3W,The Shadow of the Past,Howard Shore,['Howard Shore'],0.132,0.145,2.0,-18.315,0.0,0.0394,0.719,0.906,0.11,0.0353,144.708,212960.0,4.0	
685,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:4OS6Rl6cSasFeIw7Tq3dLK,The Treason of Isengard,Howard Shore,['Howard Shore'],0.0824,0.233,9.0,-16.068,0.0,0.0372,0.908,0.8,0.0847,0.0664,83.259,240640.0,4.0	
686,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:6qQFz7pPq8lqOLFDxwWfcl,The Black Rider,Howard Shore,['Howard Shore'],0.296,0.199,2.0,-14.744,0.0,0.0344,0.861,0.933,0.0893,0.305,86.729,168133.0,4.0	
687,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:7fZVaaZUrH8itKO9LBmJln,At the Sign of the Prancing Pony,Howard Shore,['Howard Shore'],0.103,0.112,7.0,-17.863,0.0,0.0423,0.812,0.934,0.107,0.0628,175.844,194067.0,4.0	
688,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:5GsMJInonlNJWpYEqrmGRQ,A Knife in the Dark,Howard Shore,['Howard Shore'],0.119,0.369,10.0,-15.537,1.0,0.0529,0.9,0.784,0.14,0.0431,75.039,214333.0,5.0	
689,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:3oZKVe0QVMArW3QgaER8rs,Flight to the Ford,Howard Shore,['Howard Shore'],0.158,0.08,0.0,-17.931,1.0,0.0441,0.918,0.954,0.081,0.0427,108.629,254933.0,3.0	
690,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:0VfcYOujgf9JDAgwlgu1qm,Many Meetings,Howard Shore,['Howard Shore'],0.0623,0.1,0.0,-20.607,1.0,0.0459,0.982,0.934,0.116,0.0359,64.791,185427.0,4.0	
691,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:3Knohqfb9jeYzL6wMZiWLM,"The Council of Elrond (feat. ""Aniron"") [Theme for Aragorn and Arwen]",Howard Shore,"['Howard Shore', 'Enya']",0.104,0.111,1.0,-20.031,1.0,0.0517,0.979,0.926,0.11,0.039,83.933,229107.0,4.0	
692,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:6IQY3GEMC2B3mchMvi4NZj,The Ring Goes South,Howard Shore,['Howard Shore'],0.134,0.138,9.0,-14.987,0.0,0.0375,0.919,0.872,0.112,0.0798,80.007,123000.0,4.0	
693,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:3PBKcE5sDRSjvcYDjeWZFW,A Journey in the Dark,Howard Shore,['Howard Shore'],0.0826,0.22,2.0,-17.94,0.0,0.0409,0.89,0.906,0.0741,0.0373,83.661,260267.0,4.0	
694,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:6HYCOHzY2xR4W2dOokH3ed,The Bridge of Khazad Dum,Howard Shore,['Howard Shore'],0.299,0.492,5.0,-13.19,0.0,0.0544,0.36,0.905,0.202,0.0365,84.204,357400.0,4.0	
695,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:63CXPpiEiW7JnXvZ1cUXcp,"Lothlorien (feat. ""Lament for Gandalf"")",Howard Shore,"['Howard Shore', 'Elizabeth Fraser']",0.167,0.117,7.0,-20.316,1.0,0.0374,0.869,0.928,0.112,0.0328,86.378,273933.0,4.0	
696,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:7i0nvZRGgVqymOsRbJvQmi,The Great River,Howard Shore,['Howard Shore'],0.157,0.124,3.0,-18.094,0.0,0.0407,0.96,0.768,0.0885,0.0343,77.278,162733.0,4.0	
697,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:5gtiF6aMCLMHMJsRXlSv5V,Amon Hen,Howard Shore,"['Howard Shore', 'Edward Ross']",0.0982,0.127,9.0,-17.731,0.0,0.0367,0.85,0.913,0.106,0.0381,81.303,302200.0,4.0	
698,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:1ykbtFnlIjmIFnZ8j6wg6i,"The Breaking of the Fellowship (feat. ""In Dreams"")",Howard Shore,"['Howard Shore', 'Edward Ross']",0.131,0.137,2.0,-20.553,1.0,0.0387,0.934,0.485,0.087,0.0465,78.577,440800.0,4.0	
699,04rz93AqGy9JduzV3K81Dh,The Lord of the Rings: The Fellowship of the Ring,spotify:track:7LAJWSKK8JMIZAcblgUMS6,May It Be,Enya,['Enya'],0.215,0.169,9.0,-17.88,1.0,0.0402,0.974,0.0585,0.0907,0.0547,132.925,257760.0,3.0	
700,4Qe057XqKloVNhnPohj6Yo,Pirates of the Caribbean: The Curse of the Black Pearl,spotify:track:3rPmRqTPwBs5qCotzfqpwO,Fog Bound,Klaus Badelt,['Klaus Badelt'],0.227,0.0876,4.0,-22.851,0.0,0.0397,0.866,0.528,0.0833,0.0375,86.262,136480.0,4.0	
701,4Qe057XqKloVNhnPohj6Yo,Pirates of the Caribbean: The Curse of the Black Pearl,spotify:track:35gFlKdC4Pmo88Go1cVrae,The Medallion Calls,Klaus Badelt,['Klaus Badelt'],0.368,0.361,2.0,-12.536,0.0,0.0312,0.576,0.959,0.0985,0.0868,96.456,112507.0,3.0	
